,order_list,energy_list,theta_list,file_list,intensity_list,x_list,y_list
153,4,285.2,-90.0,Captured Image 1215115042.fits,163.46557987773235,534.0,980.0
154,4,285.2,-90.0,Captured Image 1215120541.fits,135.9647785487504,534.0,980.0
155,4,285.2,-85.0,Captured Image 1215115711.fits,164.6518592462703,535.0,978.0
156,4,285.2,-80.0,Captured Image 1215115920.fits,165.88717262679233,536.0,978.0
157,4,285.2,-75.0,Captured Image 1215120152.fits,132.71513966241218,537.0,983.0
158,4,285.2,-70.0,Captured Image 1215120342.fits,85.72529318630706,537.0,987.0
159,4,287.8,-95.0,Captured Image 1215115501.fits,51.1466068929273,533.0,982.0
160,4,288.6,-95.0,Captured Image 1215115204.fits,94.78250408671292,533.0,980.0
161,4,288.6,-90.0,Captured Image 1215115122.fits,85.98754408375788,534.0,970.0
162,4,288.6,-90.0,Captured Image 1215120650.fits,75.41528801921297,534.0,974.0
163,4,288.6,-85.0,Captured Image 1215115754.fits,90.31272670101049,535.0,972.0
164,4,288.6,-80.0,Captured Image 1215115840.fits,88.24680203594497,535.0,972.0
165,4,288.6,-75.0,Captured Image 1215120226.fits,87.99092888407087,536.0,976.0
166,4,288.6,-70.0,Captured Image 1215120304.fits,65.23177935301587,537.0,982.0
