,order_list,energy_list,theta_list,file_list,intensity_list,x_list,y_list
113,-1,280.0,-70.0,Captured Image 1215182738.fits,168061.76178994402,533.0,398.0
114,-1,280.0,-65.0,Captured Image 1215182323.fits,162912.43068845756,534.0,445.0
115,-1,285.2,-115.0,Captured Image 1215182106.fits,216343.13473344967,535.0,399.0
116,-1,285.2,-110.0,Captured Image 1215181850.fits,226125.07094962924,534.0,403.0
117,-1,285.2,-105.0,Captured Image 1215181705.fits,239020.01437350427,534.0,406.0
118,-1,285.2,-100.0,Captured Image 1215181308.fits,237901.7040928474,534.0,408.0
119,-1,285.2,-95.0,Captured Image 1215181035.fits,243143.37900682545,534.0,409.0
120,-1,285.2,-90.0,Captured Image 1215180738.fits,245258.60544441422,534.0,409.0
121,-1,285.2,-90.0,Captured Image 1215183545.fits,235203.31533362356,534.0,410.0
122,-1,285.2,-85.0,Captured Image 1215183400.fits,243098.16393869743,534.0,409.0
123,-1,285.2,-80.0,Captured Image 1215183148.fits,239969.53488666657,533.0,407.0
124,-1,285.2,-75.0,Captured Image 1215182920.fits,244051.93019051,533.0,405.0
125,-1,285.2,-70.0,Captured Image 1215182618.fits,234924.95945864078,533.0,401.0
126,-1,285.2,-65.0,Captured Image 1215182409.fits,229274.43332138975,533.0,417.0
127,-1,288.6,-115.0,Captured Image 1215182001.fits,530847.436188522,535.0,401.0
128,-1,288.6,-110.0,Captured Image 1215181927.fits,550001.7607894812,534.0,405.0
129,-1,288.6,-105.0,Captured Image 1215181625.fits,574272.5274304422,534.0,408.0
130,-1,288.6,-100.0,Captured Image 1215181428.fits,593897.1768410719,534.0,410.0
131,-1,288.6,-95.0,Captured Image 1215180851.fits,615057.575408092,534.0,411.0
132,-1,288.6,-90.0,Captured Image 1215180815.fits,620920.4040475157,534.0,418.0
133,-1,288.6,-90.0,Captured Image 1215183513.fits,610812.4405422137,534.0,411.0
134,-1,288.6,-85.0,Captured Image 1215183442.fits,595024.5529589975,534.0,426.0
135,-1,288.6,-80.0,Captured Image 1215183110.fits,590257.2232950288,533.0,409.0
136,-1,288.6,-75.0,Captured Image 1215183035.fits,588709.4654202266,533.0,422.0
137,-1,288.6,-70.0,Captured Image 1215182532.fits,574628.151269923,533.0,403.0
138,-1,288.6,-65.0,Captured Image 1215182443.fits,542023.302623758,533.0,406.0
139,1,280.0,-115.0,Captured Image 1215182146.fits,161016.93981148352,537.0,649.0
140,1,280.0,-110.0,Captured Image 1215181814.fits,166107.29126906185,537.0,644.0
141,1,280.0,-105.0,Captured Image 1215181740.fits,170105.27856245477,537.0,640.0
142,1,280.0,-100.0,Captured Image 1215181229.fits,172280.92201172432,537.0,638.0
143,1,280.0,-95.0,Captured Image 1215181145.fits,174563.30043896488,538.0,636.0
144,1,280.0,-90.0,Captured Image 1215180638.fits,172481.31029862782,538.0,635.0
145,1,280.0,-90.0,Captured Image 1215183618.fits,170744.3800311916,538.0,635.0
146,1,280.0,-85.0,Captured Image 1215183318.fits,168855.00065496104,538.0,635.0
147,1,280.0,-80.0,Captured Image 1215183222.fits,166593.762284275,538.0,636.0
148,1,280.0,-75.0,Captured Image 1215182818.fits,166580.35078331816,538.0,638.0
149,1,280.0,-70.0,Captured Image 1215182738.fits,166868.4653736103,538.0,641.0
150,1,280.0,-65.0,Captured Image 1215182323.fits,162424.2976570916,538.0,645.0
151,1,285.2,-115.0,Captured Image 1215182106.fits,218505.2482168585,537.0,655.0
152,1,285.2,-110.0,Captured Image 1215181850.fits,228318.3726904472,537.0,642.0
153,1,285.2,-105.0,Captured Image 1215181705.fits,241054.26251252188,537.0,639.0
154,1,285.2,-100.0,Captured Image 1215181308.fits,236248.6835480869,537.0,636.0
155,1,285.2,-95.0,Captured Image 1215181035.fits,238294.66323271836,538.0,634.0
156,1,285.2,-90.0,Captured Image 1215180738.fits,237048.63160104374,538.0,633.0
157,1,285.2,-90.0,Captured Image 1215183545.fits,234168.33518689818,538.0,633.0
158,1,285.2,-85.0,Captured Image 1215183400.fits,238561.75623381406,538.0,634.0
159,1,285.2,-80.0,Captured Image 1215183148.fits,232170.8653549191,538.0,635.0
160,1,285.2,-75.0,Captured Image 1215182920.fits,235917.0475351114,538.0,636.0
161,1,285.2,-70.0,Captured Image 1215182618.fits,234757.01401365746,538.0,639.0
162,1,285.2,-65.0,Captured Image 1215182409.fits,225602.4037109131,538.0,643.0
163,1,288.6,-115.0,Captured Image 1215182001.fits,541981.2199557091,537.0,646.0
164,1,288.6,-110.0,Captured Image 1215181927.fits,557304.5876080312,537.0,641.0
165,1,288.6,-105.0,Captured Image 1215181625.fits,562475.8206133215,537.0,637.0
166,1,288.6,-100.0,Captured Image 1215181428.fits,580753.9668582625,537.0,634.0
167,1,288.6,-95.0,Captured Image 1215180851.fits,593913.0285887863,537.0,633.0
168,1,288.6,-90.0,Captured Image 1215180815.fits,600795.0405221039,538.0,632.0
169,1,288.6,-90.0,Captured Image 1215183513.fits,596460.345739395,537.0,632.0
170,1,288.6,-85.0,Captured Image 1215183442.fits,576241.442953818,538.0,632.0
171,1,288.6,-80.0,Captured Image 1215183110.fits,568908.8621381314,538.0,633.0
172,1,288.6,-75.0,Captured Image 1215183035.fits,575754.6349088995,538.0,650.0
173,1,288.6,-70.0,Captured Image 1215182532.fits,557242.1424186754,538.0,638.0
174,1,288.6,-65.0,Captured Image 1215182443.fits,542609.454421358,539.0,642.0
175,2,280.0,-115.0,Captured Image 1215182146.fits,13166.793355910388,538.0,782.0
176,2,280.0,-110.0,Captured Image 1215181814.fits,16924.07363264287,538.0,771.0
177,2,280.0,-105.0,Captured Image 1215181740.fits,20071.291471876437,538.0,762.0
178,2,280.0,-100.0,Captured Image 1215181229.fits,22288.466162778866,539.0,756.0
179,2,280.0,-95.0,Captured Image 1215181145.fits,23622.49068495466,539.0,752.0
180,2,280.0,-90.0,Captured Image 1215180638.fits,25125.58867212825,540.0,750.0
181,2,280.0,-90.0,Captured Image 1215183618.fits,25207.24629988081,539.0,748.0
182,2,280.0,-85.0,Captured Image 1215183318.fits,25189.002954680564,540.0,750.0
183,2,280.0,-80.0,Captured Image 1215183222.fits,23990.631823446143,540.0,751.0
184,2,280.0,-75.0,Captured Image 1215182818.fits,23751.448673117222,540.0,754.0
